"I";"B";"C";"A";"E";"D";"H";"L";"J";"N";"M";"metric"
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
1;1;1;0;0;1;0;0;0;0;0;1,26
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
0;1;0;1;1;0;0;0;0;0;0;0,9
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
1;0;0;0;1;0;0;0;0;0;0;0,88
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
0;1;0;0;0;1;0;0;0;0;0;0,78
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
1;1;1;0;1;0;0;0;0;0;0;0,77
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;1;1;0;1;0;0;0;0;0;0;0,7
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
0;0;1;0;1;0;0;0;0;0;0;0,69
